"GEOID","agecat","sex","deaths","expected"
"25025120700","Age10-14","Male",0,0.0138659305740559
"25025120700","Age15-19","Female",0,0.0453299671835179
"25025120700","Age15-19","Male",0,0.00682680228667439
"25025120700","Age20-24","Female",0,0.320396729057352
"25025120700","Age20-24","Male",0,0.121109963583679
"25025120700","Age25-29","Female",1,0.771448061964687
"25025120700","Age25-29","Male",0,0.868378712237452
"25025120700","Age30-34","Female",0,0.895300873219968
"25025120700","Age30-34","Male",1,1.50415340815403
"25025120700","Age35-44","Female",2,1.92940435731406
"25025120700","Age35-44","Male",0,1.0783772761421
"25025120700","Age45-54","Female",0,1.01893627012149
"25025120700","Age45-54","Male",0,1.63092895248548
"25025120700","Age5-9","Female",0,0.0209090160852241
"25025120700","Age5-9","Male",0,0.00577972802355788
"25025120700","Age55-64","Female",2,3.15467744596601
"25025120700","Age55-64","Male",4,3.59117369635125
"25025120700","Age65-74","Female",7,6.66234987123292
"25025120700","Age65-74","Male",3,6.36358978732113
"25025120700","Age75-84","Female",1,16.330012631612
"25025120700","Age75-84","Male",11,6.13941651367509
"25025120700","Age85+","Female",11,20.0013247166614
"25025120700","Age85+","Male",8,6.94490441550743
"25025130100","Age0-4","Female",1,1.29401107817553
"25025130100","Age0-4","Male",3,1.06239472071357
"25025130100","Age10-14","Female",0,0.0883953074096066
"25025130100","Age10-14","Male",0,0.0411163357994576
"25025130100","Age15-19","Female",1,0.166300903703388
"25025130100","Age15-19","Male",0,0.190331247752482
"25025130100","Age20-24","Female",0,0.228122471088835
"25025130100","Age20-24","Male",1,0.47803191975357
"25025130100","Age25-29","Female",0,1.3860083703951
"25025130100","Age25-29","Male",0,1.42597977256944
"25025130100","Age30-34","Female",0,1.39748436167936
"25025130100","Age30-34","Male",1,1.58805041099927
"25025130100","Age35-44","Female",2,4.82351089328516
"25025130100","Age35-44","Male",4,3.90489321360856
"25025130100","Age45-54","Female",1,7.67829994264923
"25025130100","Age45-54","Male",7,7.15779070249429
"25025130100","Age5-9","Female",0,0.0551624042248392
"25025130100","Age5-9","Male",0,0.0542274482210283
"25025130100","Age55-64","Female",9,17.6913252997046
"25025130100","Age55-64","Male",15,12.0301012037991
"25025130100","Age65-74","Female",12,25.7680572373919
"25025130100","Age65-74","Male",18,20.4650657479576
"25025130100","Age75-84","Female",38,19.0864853520375
"25025130100","Age75-84","Male",36,27.7317861570086
"25025130100","Age85+","Female",77,110.979572559809
"25025130100","Age85+","Male",37,55.142541059129
"25025130200","Age0-4","Female",1,0.960447752564285
"25025130200","Age0-4","Male",1,0.729725666752753
"25025130200","Age10-14","Female",0,0.0560414694034761
"25025130200","Age10-14","Male",0,0.0592190784933639
"25025130200","Age15-19","Female",0,0.193335040758619
"25025130200","Age15-19","Male",0,0.145820496843365
"25025130200","Age20-24","Female",0,0.251191035580964
"25025130200","Age20-24","Male",0,0.190315657060067
"25025130200","Age25-29","Female",0,1.03426003126095
"25025130200","Age25-29","Male",0,1.10221141495732
"25025130200","Age30-34","Female",0,0.539337875433716
"25025130200","Age30-34","Male",1,1.24047711349755
"25025130200","Age35-44","Female",2,2.27964654956534
"25025130200","Age35-44","Male",1,2.15521840231818
"25025130200","Age45-54","Female",5,5.90225932321147
"25025130200","Age45-54","Male",8,6.65936367252775
"25025130200","Age5-9","Female",0,0.0509126042075172
"25025130200","Age5-9","Male",0,0.0504026282054386
"25025130200","Age55-64","Female",8,16.9572179695112
"25025130200","Age55-64","Male",14,11.4216518850803
"25025130200","Age65-74","Female",11,16.5064946361264
"25025130200","Age65-74","Male",25,19.1953353913325
"25025130200","Age75-84","Female",31,38.6741475623343
"25025130200","Age75-84","Male",23,29.6111993754806
"25025130200","Age85+","Female",58,56.9482162071609
"25025130200","Age85+","Male",45,26.3906367789282
"25025130300","Age0-4","Female",0,0.845086709658519
"25025130300","Age0-4","Male",1,0.906791453538348
"25025130300","Age10-14","Female",0,0.0618189404759994
"25025130300","Age10-14","Male",0,0.0207026046765419
"25025130300","Age15-19","Female",0,0.256687765978957
"25025130300","Age15-19","Male",0,0.115236422599064
"25025130300","Age20-24","Female",0,0.105730920588926
"25025130300","Age20-24","Male",0,0.232608025295638
"25025130300","Age25-29","Female",0,0.310777651905463
"25025130300","Age25-29","Male",0,0.761455211421103
"25025130300","Age30-34","Female",0,1.38549907555861
"25025130300","Age30-34","Male",2,1.25126387100622
"25025130300","Age35-44","Female",2,2.35799019783208
"25025130300","Age35-44","Male",0,2.02618180517297
"25025130300","Age45-54","Female",3,6.71299189727098
"25025130300","Age45-54","Male",4,5.91803233048889
"25025130300","Age5-9","Female",0,0.0560123642283036
"25025130300","Age5-9","Male",0,0.0413080561683696
"25025130300","Age55-64","Female",3,11.6729679080294
"25025130300","Age55-64","Male",6,11.6597407489268
"25025130300","Age65-74","Female",10,15.3263923046748
"25025130300","Age65-74","Male",10,13.1305056879232
"25025130300","Age75-84","Female",26,27.6900214188203
"25025130300","Age75-84","Male",17,11.4853030017731
"25025130300","Age85+","Female",58,48.614330908552
"25025130300","Age85+","Male",40,32.3632545762646
"25025130402","Age0-4","Female",0,1.22246934614095
"25025130402","Age0-4","Male",0,0.789641867331717
"25025130402","Age10-14","Female",0,0.0685593233939433
"25025130402","Age10-14","Male",0,0.0460271862111024
"25025130402","Age15-19","Female",0,0.103221250574517
"25025130402","Age15-19","Male",0,0.0469683997323198
"25025130402","Age20-24","Female",0,0.222355329965803
"25025130402","Age20-24","Male",0,0.157635190696217
"25025130402","Age25-29","Female",1,0.989292203814819
"25025130402","Age25-29","Male",1,0.515631088048936
"25025130402","Age30-34","Female",0,1.34834468858429
"25025130402","Age30-34","Male",0,0.678367194434407
"25025130402","Age35-44","Female",4,2.81729903767038
"25025130402","Age35-44","Male",5,2.76199763889386
"25025130402","Age45-54","Female",3,7.4006950145666
"25025130402","Age45-54","Male",7,6.08838080908505
"25025130402","Age5-9","Female",0,0.0515925722102887
"25025130402","Age5-9","Male",0,0.037143252151394
"25025130402","Age55-64","Female",9,11.2761531349519
"25025130402","Age55-64","Male",18,9.4904866561032
"25025130402","Age65-74","Female",14,21.6750440878004
"25025130402","Age65-74","Male",15,14.1761659816144
"25025130402","Age75-84","Female",41,33.7459084561189
"25025130402","Age75-84","Male",40,39.4676775879113
"25025130402","Age85+","Female",61,87.6446937237038
"25025130402","Age85+","Male",35,9.30617191677996
"25025130404","Age0-4","Female",1,0.336246140562543
"25025130404","Age0-4","Male",2,0.270070038430553
"25025130404","Age10-14","Female",0,0.0308131790534577
"25025130404","Age10-14","Male",0,0.045353147919308
"25025130404","Age15-19","Female",0,0.10922883658679
"25025130404","Age15-19","Male",0,0.0521567694701923
"25025130404","Age20-24","Female",0,0.166606299109823
"25025130404","Age20-24","Male",0,0.367174651499726
"25025130404","Age25-29","Female",0,1.10221141495732
"25025130404","Age25-29","Male",2,0.540613214407896
"25025130404","Age30-34","Female",1,0.553720218778615
"25025130404","Age30-34","Male",1,0.610051063546136
"25025130404","Age35-44","Female",0,1.34413122026258
"25025130404","Age35-44","Male",4,1.75889171108647
"25025130404","Age45-54","Female",2,4.35335000856859
"25025130404","Age45-54","Male",2,2.64040141824051
"25025130404","Age5-9","Female",0,0.0311935321271433
"25025130404","Age5-9","Male",0,0.0355283281448117
"25025130404","Age55-64","Female",5,8.03549915481909
"25025130404","Age55-64","Male",12,8.4124731892427
"25025130404","Age65-74","Female",10,7.66319615233742
"25025130404","Age65-74","Male",13,10.1429048488053
"25025130404","Age75-84","Female",34,36.6694401292975
"25025130404","Age75-84","Male",13,18.6688379701549
"25025130404","Age85+","Female",119,92.2283306379387
"25025130404","Age85+","Male",34,60.9762607681552
"25025130406","Age0-4","Female",0,2.11763526822368
"25025130406","Age0-4","Male",0,0.656395391417305
"25025130406","Age10-14","Female",0,0.0676927027330648
"25025130406","Age10-14","Male",0,0.118438156986728
"25025130406","Age15-19","Female",0,0.216000024350378
"25025130406","Age15-19","Male",2,0.35117070962653
"25025130406","Age20-24","Female",0,0.31462958793432
"25025130406","Age20-24","Male",0,0.576714112303234
"25025130406","Age25-29","Female",0,1.63882748914778
"25025130406","Age25-29","Male",1,0.878371562781036
"25025130406","Age30-34","Female",3,1.91524872209573
"25025130406","Age30-34","Male",1,0.643609864684234
"25025130406","Age35-44","Female",4,2.88949808607305
"25025130406","Age35-44","Male",3,2.40253854684649
"25025130406","Age45-54","Female",3,7.60889871062858
"25025130406","Age45-54","Male",4,4.82654022689126
"25025130406","Age5-9","Female",0,0.0681667922778444
"25025130406","Age5-9","Male",0,0.106839972435474
"25025130406","Age55-64","Female",7,12.0763962606582
"25025130406","Age55-64","Male",18,8.20083864360137
"25025130406","Age65-74","Female",14,15.5654003718043
"25025130406","Age65-74","Male",21,15.8641604557161
"25025130406","Age75-84","Female",23,22.7200175744167
"25025130406","Age75-84","Male",14,22.8453117889815
"25025130406","Age85+","Female",40,75.8383562173411
"25025130406","Age85+","Male",26,10.9729489765017
"25025140102","Age0-4","Female",1,0.889800292180134
"25025140102","Age0-4","Male",2,0.600950549090503
"25025140102","Age10-14","Female",0,0.0571969636179808
"25025140102","Age10-14","Male",1,0.109771950377943
"25025140102","Age15-19","Female",0,0.290821777412329
"25025140102","Age15-19","Male",0,0.187054382654878
"25025140102","Age20-24","Female",2,0.488284615083405
"25025140102","Age20-24","Male",1,0.587607601091184
"25025140102","Age25-29","Female",2,0.835402305443625
"25025140102","Age25-29","Male",3,1.0282643209348
"25025140102","Age30-34","Female",0,1.25965357129074
"25025140102","Age30-34","Male",0,0.709528938348355
"25025140102","Age35-44","Female",1,3.0446492326405
"25025140102","Age35-44","Male",2,2.83880513719458
"25025140102","Age45-54","Female",4,7.45116863785435
"25025140102","Age45-54","Male",7,4.23978435617115
"25025140102","Age5-9","Female",0,0.0668918522726478
"25025140102","Age5-9","Male",0,0.0327234601333792
"25025140102","Age55-64","Female",7,14.2985589898921
"25025140102","Age55-64","Male",9,10.9322469982847
"25025140102","Age65-74","Female",11,15.6400903927822
"25025140102","Age65-74","Male",14,13.7280258557468
"25025140102","Age75-84","Female",18,28.4835514443974
"25025140102","Age75-84","Male",15,19.7129564248615
"25025140102","Age85+","Female",39,30.9742736931631
"25025140102","Age85+","Male",25,19.8624266283513
"25025140105","Age0-4","Female",0,0.290638286390496
"25025140105","Age0-4","Male",1,0.268281495129689
"25025140105","Age10-14","Female",0,0.0452568567347659
"25025140105","Age10-14","Male",0,0.120845436600279
"25025140105","Age15-19","Female",0,0.182139085008473
"25025140105","Age15-19","Male",1,0.260510775259495
"25025140105","Age20-24","Female",0,0.776641671235022
"25025140105","Age20-24","Male",0,0.360766716918579
"25025140105","Age25-29","Female",0,0.831405165226191
"25025140105","Age25-29","Male",0,0.81341803424774
"25025140105","Age30-34","Female",0,0.370345341131151
"25025140105","Age30-34","Male",2,0.583683434080488
"25025140105","Age35-44","Female",0,2.09530855364362
"25025140105","Age35-44","Male",0,1.45166171788359
"25025140105","Age45-54","Female",4,6.19248265711604
"25025140105","Age45-54","Male",4,4.91802366910031
"25025140105","Age5-9","Female",0,0.0208240200848777
"25025140105","Age5-9","Male",0,0.0465778081898488
"25025140105","Age55-64","Female",9,7.76434239321614
"25025140105","Age55-64","Male",6,11.9904197264914
"25025140105","Age65-74","Female",10,11.5321392389951
"25025140105","Age65-74","Male",10,8.45491037470367
"25025140105","Age75-84","Female",11,29.360610946351
"25025140105","Age75-84","Male",15,8.72883028134758
"25025140105","Age85+","Female",29,14.7231973608758
"25025140105","Age85+","Male",21,11.250745153122
"25025140106","Age0-4","Female",0,0.20657675124986
"25025140106","Age0-4","Male",0,0.145766279020464
"25025140106","Age10-14","Female",0,0.0375535619714015
"25025140106","Age10-14","Male",0,0.0460271862111024
"25025140106","Age15-19","Female",0,0.116601783056399
"25025140106","Age15-19","Male",0,0.150189650306837
"25025140106","Age20-24","Female",0,0.224918503798261
"25025140106","Age20-24","Male",1,0.24926865520662
"25025140106","Age25-29","Female",0,0.43169114348283
"25025140106","Age25-29","Male",2,0.318771932340331
"25025140106","Age30-34","Female",0,0.443455586467722
"25025140106","Age30-34","Male",2,0.448249700916021
"25025140106","Age35-44","Female",0,1.54229456587844
"25025140106","Age35-44","Male",2,0.528435588308947
"25025140106","Age45-54","Female",2,2.38487870034627
"25025140106","Age45-54","Male",2,1.38802464041317
"25025140106","Age5-9","Female",0,0.0425829961735661
"25025140106","Age5-9","Male",0,0.0331484401351114
"25025140106","Age55-64","Female",2,3.80280824199257
"25025140106","Age55-64","Male",4,3.13483670731214
"25025140106","Age65-74","Female",8,9.57526068937288
"25025140106","Age65-74","Male",7,4.48140125867685
"25025140106","Age75-84","Female",7,16.3717773698002
"25025140106","Age75-84","Male",2,3.84235591332047
"25025140106","Age85+","Female",12,1.66677705972178
"25025140106","Age85+","Male",3,7.91719103367847
"25025140107","Age0-4","Female",1,0.352343030270324
"25025140107","Age0-4","Male",0,0.221779369307209
"25025140107","Age10-14","Female",0,0.0487233393782799
"25025140107","Age10-14","Male",0,0.0169472484794017
"25025140107","Age15-19","Female",0,0.099671313385446
"25025140107","Age15-19","Male",0,0.0570720671165979
"25025140107","Age20-24","Female",0,0.263366111285144
"25025140107","Age20-24","Male",1,0.360766716918579
"25025140107","Age25-29","Female",1,0.574588906256082
"25025140107","Age25-29","Male",0,0.510634662777144
"25025140107","Age30-34","Female",0,0.699940709451755
"25025140107","Age30-34","Male",1,0.776646540624551
"25025140107","Age35-44","Female",0,1.63139126390727
"25025140107","Age35-44","Male",1,1.12599792508854
"25025140107","Age45-54","Female",1,3.75713033348202
"25025140107","Age45-54","Male",7,3.85176837714656
"25025140107","Age5-9","Female",0,0.0451328761839593
"25025140107","Age5-9","Male",0,0.0265187521080891
"25025140107","Age55-64","Female",7,7.47334489295932
"25025140107","Age55-64","Male",15,5.41652165250768
"25025140107","Age65-74","Female",5,8.48478638309484
"25025140107","Age65-74","Male",11,7.08061398870943
"25025140107","Age75-84","Female",11,14.3670699367635
"25025140107","Age75-84","Male",13,6.0141222991103
"25025140107","Age85+","Female",26,4.44473882592476
"25025140107","Age85+","Male",9,6.52821015057699
"25025140201","Age0-4","Female",0,0.156497538825652
"25025140201","Age0-4","Male",1,0.25307887707234
"25025140201","Age10-14","Female",0,0.0527675691290462
"25025140201","Age10-14","Male",0,0.0420792476448781
"25025140201","Age15-19","Female",0,0.0322225067931031
"25025140201","Age15-19","Male",0,0.0379570207139096
"25025140201","Age20-24","Female",0,0.257598970162111
"25025140201","Age20-24","Male",0,0.289638643067847
"25025140201","Age25-29","Female",0,0.257815544024468
"25025140201","Age25-29","Male",3,0.401712591852078
"25025140201","Age30-34","Female",1,0.55491874739069
"25025140201","Age30-34","Male",2,0.775448012012476
"25025140201","Age35-44","Female",0,1.50389081672808
"25025140201","Age35-44","Male",2,1.50235466676206
"25025140201","Age45-54","Female",3,2.92116094777863
"25025140201","Age45-54","Male",4,3.31548612971419
"25025140201","Age5-9","Female",0,0.02243894409146
"25025140201","Age5-9","Male",0,0.0358683121461974
"25025140201","Age55-64","Female",5,5.49588460712318
"25025140201","Age55-64","Male",7,4.59643778814754
"25025140201","Age65-74","Female",4,7.91714222366244
"25025140201","Age65-74","Male",9,4.839913359371
"25025140201","Age75-84","Female",10,10.6082434998195
"25025140201","Age75-84","Male",12,11.7358914309027
"25025140201","Age85+","Female",13,22.7792864828644
"25025140201","Age85+","Male",8,2.50016558958268
"25025140202","Age0-4","Female",2,0.705580332191081
"25025140202","Age0-4","Male",1,1.12499373624383
"25025140202","Age10-14","Female",0,0.11901590409398
"25025140202","Age10-14","Male",0,0.0777069859254385
"25025140202","Age15-19","Female",0,0.192788896575685
"25025140202","Age15-19","Male",0,0.433911553341024
"25025140202","Age20-24","Female",0,0.882372591823949
"25025140202","Age20-24","Male",0,0.551082373978646
"25025140202","Age25-29","Female",2,0.85738657663951
"25025140202","Age25-29","Male",0,1.32205412691617
"25025140202","Age30-34","Female",0,1.46460196395556
"25025140202","Age30-34","Male",4,0.963617004108239
"25025140202","Age35-44","Female",1,3.36724072550352
"25025140202","Age35-44","Male",7,4.27049690551998
"25025140202","Age45-54","Female",10,8.33130244393452
"25025140202","Age45-54","Male",7,6.9338139991549
"25025140202","Age5-9","Female",0,0.0455578561856915
"25025140202","Age5-9","Male",0,0.0997003084063734
"25025140202","Age55-64","Female",12,16.4810402418182
"25025140202","Age55-64","Male",23,11.8647617150168
"25025140202","Age65-74","Female",15,21.0476479115856
"25025140202","Age65-74","Male",19,14.0267859396586
"25025140202","Age75-84","Female",23,24.4741365783238
"25025140202","Age75-84","Male",22,30.154140971928
"25025140202","Age85+","Female",41,69.8657384200048
"25025140202","Age85+","Male",24,10.0006623583307
"25025140300","Age0-4","Female",1,0.785170509079556
"25025140300","Age0-4","Male",1,0.483800962883872
"25025140300","Age10-14","Female",0,0.161287734107942
"25025140300","Age10-14","Male",0,0.175346247051082
"25025140300","Age15-19","Female",0,0.225830619643189
"25025140300","Age15-19","Male",0,0.424080958048213
"25025140300","Age20-24","Female",0,0.677318685227243
"25025140300","Age20-24","Male",0,1.04769730401754
"25025140300","Age25-29","Female",2,1.23811418235006
"25025140300","Age25-29","Male",3,1.73575813942055
"25025140300","Age30-34","Female",0,1.56168278153363
"25025140300","Age30-34","Male",1,0.970808175780688
"25025140300","Age35-44","Female",5,4.03546596071978
"25025140300","Age35-44","Male",5,2.93251028512145
"25025140300","Age45-54","Female",8,6.7508471147368
"25025140300","Age45-54","Male",8,6.06629859889666
"25025140300","Age5-9","Female",0,0.146533104597262
"25025140300","Age5-9","Male",0,0.0576272882348859
"25025140300","Age55-64","Female",10,16.203269900664
"25025140300","Age55-64","Male",21,14.3051725694434
"25025140300","Age65-74","Female",27,19.0907693619634
"25025140300","Age65-74","Male",27,27.037787594017
"25025140300","Age75-84","Female",35,50.4518037314253
"25025140300","Age75-84","Male",29,16.7058952753064
"25025140300","Age85+","Female",56,103.895770055991
"25025140300","Age85+","Male",25,39.8637513450127
"25025140400","Age0-4","Female",2,0.976544642272067
"25025140400","Age0-4","Male",9,1.45408570360291
"25025140400","Age10-14","Female",0,0.136444608496092
"25025140400","Age10-14","Male",0,0.127874693071849
"25025140400","Age15-19","Female",1,0.235115070753066
"25025140400","Age15-19","Male",3,0.279625821662183
"25025140400","Age20-24","Female",0,0.908004330148537
"25025140400","Age20-24","Male",2,1.11754379095205
"25025140400","Age25-29","Female",0,1.97158941224913
"25025140400","Age25-29","Male",1,1.35602981876435
"25025140400","Age30-34","Female",3,1.1134330806176
"25025140400","Age30-34","Male",1,2.32035139297705
"25025140400","Age35-44","Female",2,4.70522734590205
"25025140400","Age35-44","Male",5,2.92943798518943
"25025140400","Age45-54","Female",11,11.5142953125184
"25025140400","Age45-54","Male",15,6.9937514268091
"25025140400","Age5-9","Female",0,0.128853936525202
"25025140400","Age5-9","Male",0,0.126389052515155
"25025140400","Age55-64","Female",12,20.2044855291953
"25025140400","Age55-64","Male",9,24.8406047946506
"25025140400","Age65-74","Female",31,38.8836249211195
"25025140400","Age65-74","Male",25,26.4402674261934
"25025140400","Age75-84","Female",34,40.1776781371118
"25025140400","Age75-84","Male",39,35.6253216745909
"25025140400","Age85+","Female",52,45.5585729657288
"25025140400","Age85+","Male",33,32.6410507528849
"25025160101","Age0-4","Female",2,2.25803591734155
"25025160101","Age0-4","Male",3,2.40022510976028
"25025160101","Age10-14","Female",0,0.145977435765756
"25025160101","Age10-14","Male",0,0.213284973760652
"25025160101","Age15-19","Female",1,0.550240264305956
"25025160101","Age15-19","Male",3,0.546144182933951
"25025160101","Age20-24","Female",0,1.05794999934738
"25025160101","Age20-24","Male",1,0.831749908632887
"25025160101","Age25-29","Female",1,1.97658583752092
"25025160101","Age25-29","Male",1,1.50492329186375
"25025160101","Age30-34","Female",0,2.50852038507282
"25025160101","Age30-34","Male",6,3.65671079544059
"25025160101","Age35-44","Female",3,5.18296998533252
"25025160101","Age35-44","Male",9,6.18607591313991
"25025160101","Age45-54","Female",4,6.98744222389813
"25025160101","Age45-54","Male",10,9.50796878683024
"25025160101","Age5-9","Female",0,0.128853936525202
"25025160101","Age5-9","Male",0,0.100635264410184
"25025160101","Age55-64","Female",12,11.1174272257209
"25025160101","Age55-64","Male",19,9.33176074687221
"25025160101","Age65-74","Female",15,13.6234598263776
"25025160101","Age65-74","Male",19,7.72294816911978
"25025160101","Age75-84","Female",26,17.8335432063896
"25025160101","Age75-84","Male",14,9.10471292504197
"25025160101","Age85+","Female",37,54.170254440958
"25025160101","Age85+","Male",12,29.4463947217515
"25025160200","Age0-4","Female",3,1.31905068438764
"25025160200","Age0-4","Male",0,1.04898064595708
"25025160200","Age10-14","Female",0,0.0668260820721863
"25025160200","Age10-14","Male",0,0.0713517677456629
"25025160200","Age15-19","Female",1,0.146366641026299
"25025160200","Age15-19","Male",0,0.158108740959379
"25025160200","Age20-24","Female",0,0.421001301981361
"25025160200","Age20-24","Male",0,0.558131102017908
"25025160200","Age25-29","Female",0,0.865380857074377
"25025160200","Age25-29","Male",3,1.75074741523592
"25025160200","Age30-34","Female",0,0.999572862470486
"25025160200","Age30-34","Male",2,0.910881745176942
"25025160200","Age35-44","Female",2,2.91100418559725
"25025160200","Age35-44","Male",3,3.88031481415233
"25025160200","Age45-54","Female",0,2.60570080223018
"25025160200","Age45-54","Male",5,5.00635250985388
"25025160200","Age5-9","Female",0,0.0908607243703437
"25025160200","Age5-9","Male",0,0.0364632841486225
"25025160200","Age55-64","Female",5,1.72614426288706
"25025160200","Age55-64","Male",9,4.58982420859625
"25025160200","Age65-74","Female",5,3.76437705728856
"25025160200","Age65-74","Male",4,1.25479235242952
"25025160200","Age75-84","Female",8,10.8170671907609
"25025160200","Age75-84","Male",8,6.30647546642816
"25025160200","Age85+","Female",14,28.4741081035805
"25025160200","Age85+","Male",7,10.278458534951
"25025160300","Age0-4","Female",0,0.348765943668595
"25025160300","Age0-4","Male",0,0.21820228270548
"25025160300","Age10-14","Female",0,0.00991799200783168
"25025160300","Age10-14","Male",0,0.017428704402112
"25025160300","Age15-19","Female",0,0.0158381813050846
"25025160300","Age15-19","Male",1,0.0253957045064287
"25025160300","Age20-24","Female",0,0.221714536507688
"25025160300","Age20-24","Male",0,0.135207419662203
"25025160300","Age25-29","Female",0,0.865380857074377
"25025160300","Age25-29","Male",0,0.854388721476435
"25025160300","Age30-34","Female",0,0.588477548528788
"25025160300","Age30-34","Male",2,0.960021418272014
"25025160300","Age35-44","Female",3,1.19512467355919
"25025160300","Age35-44","Male",3,0.996961327943333
"25025160300","Age45-54","Female",1,1.33755101712542
"25025160300","Age45-54","Male",2,2.45743453382241
"25025160300","Age5-9","Female",0,0.0185291280755238
"25025160300","Age5-9","Male",0,0.0339984001385758
"25025160300","Age55-64","Female",11,6.70616966500951
"25025160300","Age55-64","Male",10,3.8557168784029
"25025160300","Age65-74","Female",18,14.848376170416
"25025160300","Age65-74","Male",21,8.6939184418331
"25025160300","Age75-84","Female",32,16.497071584365
"25025160300","Age75-84","Male",22,16.4553068461768
"25025160300","Age85+","Female",77,53.3368659110971
"25025160300","Age85+","Male",35,8.75057956353936
"25025160400","Age0-4","Female",1,0.396162341141507
"25025160400","Age0-4","Male",1,0.564285411422778
"25025160400","Age10-14","Female",0,0.0265763669336072
"25025160400","Age10-14","Male",0,0.0352425735423922
"25025160400","Age15-19","Female",0,0.0729102484216824
"25025160400","Age15-19","Male",2,0.15619723631911
"25025160400","Age20-24","Female",0,0.410107813193411
"25025160400","Age20-24","Male",1,0.391524802908085
"25025160400","Age25-29","Female",0,0.78843590788878
"25025160400","Age25-29","Male",1,0.818414459519532
"25025160400","Age30-34","Female",0,0.847359728736971
"25025160400","Age30-34","Male",2,1.16976392538513
"25025160400","Age35-44","Female",1,2.18440525167245
"25025160400","Age35-44","Male",4,2.61145494222445
"25025160400","Age45-54","Female",2,2.79497688955925
"25025160400","Age45-54","Male",7,3.31864073116968
"25025160400","Age5-9","Female",0,0.0284736601160572
"25025160400","Age5-9","Male",0,0.0505726202061314
"25025160400","Age55-64","Female",7,3.67715023051804
"25025160400","Age55-64","Male",11,4.81468591334016
"25025160400","Age65-74","Female",6,5.34780550202105
"25025160400","Age65-74","Male",8,4.66065730902393
"25025160400","Age75-84","Female",4,5.42941596447457
"25025160400","Age75-84","Male",7,5.84706334635723
"25025160400","Age85+","Female",4,7.36159868043788
"25025160400","Age85+","Male",1,13.8898088310149
"25025160501","Age0-4","Female",1,0.741351198208373
"25025160501","Age0-4","Male",2,0.839721079755926
"25025160501","Age10-14","Female",0,0.0410200446149155
"25025160501","Age10-14","Male",0,0.0944616520357561
"25025160501","Age15-19","Female",0,0.283721903034187
"25025160501","Age15-19","Male",2,0.224738331277321
"25025160501","Age20-24","Female",0,0.606831404834625
"25025160501","Age20-24","Male",2,0.699105662803143
"25025160501","Age25-29","Female",0,1.28707915001362
"25025160501","Age25-29","Male",1,1.1771577940342
"25025160501","Age30-34","Female",0,1.02953607777236
"25025160501","Age30-34","Male",1,1.32796970217902
"25025160501","Age35-44","Female",1,2.92790183522341
"25025160501","Age35-44","Male",4,4.27664150538404
"25025160501","Age45-54","Female",4,6.95589620934329
"25025160501","Age45-54","Male",9,5.66566421405013
"25025160501","Age5-9","Female",0,0.0869509083544075
"25025160501","Age5-9","Male",0,0.0691867442820017
"25025160501","Age55-64","Female",13,7.77095597276743
"25025160501","Age55-64","Male",11,5.52895250487964
"25025160501","Age65-74","Female",14,14.2359179983968
"25025160501","Age65-74","Male",15,6.85654392577559
"25025160501","Age75-84","Female",13,20.8406043559447
"25025160501","Age75-84","Male",25,7.14177023019348
"25025160501","Age85+","Female",13,12.6397260362235
"25025160501","Age85+","Male",14,10.278458534951
"25025160502","Age0-4","Female",1,0.825412733349009
"25025160502","Age0-4","Male",3,1.2099495430349
"25025160502","Age10-14","Female",0,0.0682704498403171
"25025160502","Age10-14","Male",0,0.0940764872975879
"25025160502","Age15-19","Female",0,0.133532252727351
"25025160502","Age15-19","Male",1,0.148551217758035
"25025160502","Age20-24","Female",1,0.356281162711776
"25025160502","Age20-24","Male",3,0.248627861748506
"25025160502","Age25-29","Female",1,1.63283177882163
"25025160502","Age25-29","Male",2,1.34203982800334
"25025160502","Age30-34","Female",0,1.27403591463564
"25025160502","Age30-34","Male",3,1.31958000189449
"25025160502","Age35-44","Female",2,3.33651772618324
"25025160502","Age35-44","Male",7,3.02621543304833
"25025160502","Age45-54","Female",4,2.87068732449088
"25025160502","Age45-54","Male",10,5.45430591653267
"25025160502","Age5-9","Female",0,0.0892458003637614
"25025160502","Age5-9","Male",0,0.0881408523592577
"25025160502","Age55-64","Female",10,7.69159301815193
"25025160502","Age55-64","Male",17,5.54879324353351
"25025160502","Age65-74","Female",10,8.24577831596541
"25025160502","Age65-74","Male",15,8.35034434533454
"25025160502","Age75-84","Female",14,15.3694236532819
"25025160502","Age75-84","Male",16,16.3717773698002
"25025160502","Age85+","Female",19,15.5565858907366
"25025160502","Age85+","Male",9,3.75024838437401
"25025160601","Age0-4","Female",2,1.1187338346908
"25025160601","Age0-4","Male",0,1.04719210265622
"25025160601","Age10-14","Female",0,0.0405385886922052
"25025160601","Age10-14","Male",0,0.0623966875832518
"25025160601","Age15-19","Female",0,0.0876561413608991
"25025160601","Age15-19","Male",0,0.0931175831902386
"25025160601","Age20-24","Female",0,0.342183706633252
"25025160601","Age20-24","Male",0,0.594656329130446
"25025160601","Age25-29","Female",2,1.35503053370999
"25025160601","Age25-29","Male",2,0.454674699733073
"25025160601","Age30-34","Female",1,1.34594763136014
"25025160601","Age30-34","Male",2,1.65037389882717
"25025160601","Age35-44","Female",1,2.61913569205452
"25025160601","Age35-44","Male",4,3.19826422924194
"25025160601","Age45-54","Female",3,2.95270696233348
